Nr.   Classes Functions      NCSS  Javadocs Package
 345    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.getSize()
 346    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.setSize(long)
 347    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.getAttrSize()
 348    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.setAttrSize(long)
 349    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.getKeysSize()
 350    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.setKeysSize(long)
 351    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.getCachedObjects()
 352    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.setCachedObjects(int)
 353    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.getUsedObjects()
 354    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.setUsedObjects(int)
 355    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.getPuts()
 356    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.setPuts(int)
 357    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.getGets()
 358    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.setGets(int)
 359    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.getHits()
 360    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.setHits(int)
 361    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.getChanges()
 362    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.setChanges(int)
 363    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.getRemoves()
 364    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.setRemoves(int)
 365    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.getEvictions()
 366    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.setEvictions(int)
 367    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.getInstanceInvalidations()
 368    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.setInstanceInvalidations(int)
 369    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.getClusterInvalidations()
 370    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.setClusterInvalidations(int)
 371    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.getUpdateTime()
 372    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.setUpdateTime(java.lang.String)
 373    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.getDispstatus()
 374    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.setDispstatus(com.sap.managementconsole.soap.axis.sapcontrol.STATECOLOR)
 375   15  46    0 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.equals(java.lang.Object)
 376   32   9    0 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.hashCode()
 377    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.getTypeDesc()
 378    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.getSerializer(java.lang.String,java.lang.Class,javax.xml.namespace.QName)
 379    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EECache2.getDeserializer(java.lang.String,java.lang.Class,javax.xml.namespace.QName)
 380    1   1    0 com.sap.managementconsole.soap.axis.sapcontrol.SubProfileParameter.SubProfileParameter()
 381    6   1    0 com.sap.managementconsole.soap.axis.sapcontrol.SubProfileParameter.SubProfileParameter(java.lang.String,java.lang.String,java.lang.String,boolean,com.sap.managementconsole.soap.axis.sapcontrol.ParameterRestriction)
 382    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.SubProfileParameter.getName()
 383    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.SubProfileParameter.setName(java.lang.String)
 384    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.SubProfileParameter.getDescription()
 385    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.SubProfileParameter.setDescription(java.lang.String)
 386    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.SubProfileParameter.getUnit()
 387    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.SubProfileParameter.setUnit(java.lang.String)
 388    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.SubProfileParameter.isMandatory()
 389    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.SubProfileParameter.setMandatory(boolean)
 390    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.SubProfileParameter.getRestriction()
 391    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.SubProfileParameter.setRestriction(com.sap.managementconsole.soap.axis.sapcontrol.ParameterRestriction)
 392   15  26    0 com.sap.managementconsole.soap.axis.sapcontrol.SubProfileParameter.equals(java.lang.Object)
 393   16   8    0 com.sap.managementconsole.soap.axis.sapcontrol.SubProfileParameter.hashCode()
 394    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.SubProfileParameter.getTypeDesc()
 395    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.SubProfileParameter.getSerializer(java.lang.String,java.lang.Class,javax.xml.namespace.QName)
 396    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.SubProfileParameter.getDeserializer(java.lang.String,java.lang.Class,javax.xml.namespace.QName)
 397    1   1    0 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.J2EEEJBSession()
 398   16   1    0 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.J2EEEJBSession(int,java.lang.String,int,int,int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)
 399    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.getIdHash()
 400    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.setIdHash(int)
 401    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.getState()
 402    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.setState(java.lang.String)
 403    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.getSize()
 404    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.setSize(int)
 405    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.getActiveRequests()
 406    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.setActiveRequests(int)
 407    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.getTotalRequests()
 408    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.setTotalRequests(int)
 409    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.getBackingStore()
 410    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.setBackingStore(java.lang.String)
 411    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.getProcessname()
 412    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.setProcessname(java.lang.String)
 413    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.getStartTime()
 414    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.setStartTime(java.lang.String)
 415    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.getUpdateTime()
 416    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.setUpdateTime(java.lang.String)
 417    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.getResponseTime()
 418    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.setResponseTime(int)
 419    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.getUser()
 420    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.setUser(java.lang.String)
 421    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.getTransaction()
 422    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.setTransaction(java.lang.String)
 423    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.getEjb()
 424    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.setEjb(java.lang.String)
 425    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.getApplication()
 426    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.setApplication(java.lang.String)
 427    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.getReference()
 428    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.setReference(java.lang.String)
 429   15  54    0 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.equals(java.lang.Object)
 430   32  13    0 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.hashCode()
 431    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.getTypeDesc()
 432    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.getSerializer(java.lang.String,java.lang.Class,javax.xml.namespace.QName)
 433    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.J2EEEJBSession.getDeserializer(java.lang.String,java.lang.Class,javax.xml.namespace.QName)
 434    3   1    0 com.sap.managementconsole.soap.axis.sapcontrol.RESTRICTIONTYPE.RESTRICTIONTYPE(java.lang.String)
 435    2   1    0 com.sap.managementconsole.soap.axis.sapcontrol.RESTRICTIONTYPE.getValue()
 436    5   3    0 com.sap.managementconsole.soap.axis.sapcontrol.RESTRICTIONTYPE.fromValue(java.lang.String)
 437    2   1    0 com.sap.managementconsole.soap.axis.sapcontrol.RESTRICTIONTYPE.fromString(java.lang.String)
 438    2   1    0 com.sap.managementconsole.soap.axis.sapcontrol.RESTRICTIONTYPE.equals(java.lang.Object)
 439    2   1    0 com.sap.managementconsole.soap.axis.sapcontrol.RESTRICTIONTYPE.hashCode()
 440    2   1    0 com.sap.managementconsole.soap.axis.sapcontrol.RESTRICTIONTYPE.toString()
 441    2   1    0 com.sap.managementconsole.soap.axis.sapcontrol.RESTRICTIONTYPE.readResolve()
 442    2   1    0 com.sap.managementconsole.soap.axis.sapcontrol.RESTRICTIONTYPE.getSerializer(java.lang.String,java.lang.Class,javax.xml.namespace.QName)
 443    2   1    0 com.sap.managementconsole.soap.axis.sapcontrol.RESTRICTIONTYPE.getDeserializer(java.lang.String,java.lang.Class,javax.xml.namespace.QName)
 444    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.RESTRICTIONTYPE.getTypeDesc()
 445    1   1    0 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.ProfileParameter()
 446   11   1    0 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.ProfileParameter(java.lang.String,java.lang.String,java.lang.String,java.lang.String,com.sap.managementconsole.soap.axis.sapcontrol.ParameterRestriction,com.sap.managementconsole.soap.axis.sapcontrol.SubProfileParameter[],java.lang.String,java.lang.String,java.lang.String[],java.lang.String[])
 447    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.getName()
 448    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.setName(java.lang.String)
 449    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.getGroup()
 450    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.setGroup(java.lang.String)
 451    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.getDescription()
 452    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.setDescription(java.lang.String)
 453    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.getUnit()
 454    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.setUnit(java.lang.String)
 455    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.getRestriction()
 456    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.setRestriction(com.sap.managementconsole.soap.axis.sapcontrol.ParameterRestriction)
 457    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.getSubPara()
 458    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.setSubPara(com.sap.managementconsole.soap.axis.sapcontrol.SubProfileParameter[])
 459    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.getValue()
 460    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.setValue(java.lang.String)
 461    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.getDynamicValue()
 462    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.setDynamicValue(java.lang.String)
 463    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.getValues()
 464    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.setValues(java.lang.String[])
 465    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.getDynamicValues()
 466    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.setDynamicValues(java.lang.String[])
 467   15  49    0 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.equals(java.lang.Object)
 468   36  22    0 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.hashCode()
 469    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.getTypeDesc()
 470    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.getSerializer(java.lang.String,java.lang.Class,javax.xml.namespace.QName)
 471    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter.getDeserializer(java.lang.String,java.lang.Class,javax.xml.namespace.QName)
 472   98   1    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub._initOperationDesc1()
 473  113   1    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub._initOperationDesc2()
 474  139   1    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub._initOperationDesc3()
 475  111   1    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub._initOperationDesc4()
 476  103   1    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub._initOperationDesc5()
 477  113   1    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub._initOperationDesc6()
 478   92   1    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub._initOperationDesc7()
 479    2   1    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.SAPControl_BindingStub()
 480    3   1    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.SAPControl_BindingStub(java.net.URL,javax.xml.rpc.Service)
 481  583   2    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.SAPControl_BindingStub(javax.xml.rpc.Service)
 482   37  15    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.createCall()
 483   20   7    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.start()
 484   20   7    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.stop(int,int)
 485   20   7    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.shutdown(int)
 486   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.parameterValue(java.lang.String)
 487   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.getProcessList()
 488   29   9    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.getStartProfile(javax.xml.rpc.holders.StringHolder,com.sap.managementconsole.soap.axis.sapcontrol.holders.ArrayOfStringHolder)
 489   29   9    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.getTraceFile(javax.xml.rpc.holders.StringHolder,com.sap.managementconsole.soap.axis.sapcontrol.holders.ArrayOfStringHolder)
 490   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.getAlertTree()
 491   29   9    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.getAlerts(java.lang.String,javax.xml.rpc.holders.StringHolder,com.sap.managementconsole.soap.axis.sapcontrol.holders.ArrayOfAlertHolder)
 492   20   7    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.restartService()
 493   20   7    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.stopService()
 494   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.getEnvironment()
 495   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.listDeveloperTraces()
 496   29   9    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.readDeveloperTrace(java.lang.String,int,javax.xml.rpc.holders.StringHolder,com.sap.managementconsole.soap.axis.sapcontrol.holders.ArrayOfStringHolder)
 497   20   7    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.restartInstance(int)
 498   20   7    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.sendSignal(int,java.lang.String)
 499   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.getVersionInfo()
 500   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.getQueueStatistic()
 501   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.getInstanceProperties()
 502   32  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.OSExecute(java.lang.String,int,int,java.lang.String,javax.xml.rpc.holders.IntHolder,javax.xml.rpc.holders.IntHolder,com.sap.managementconsole.soap.axis.sapcontrol.holders.ArrayOfStringHolder)
 503   35  11    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.readLogFile(java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,javax.xml.rpc.holders.StringHolder,javax.xml.rpc.holders.StringHolder,javax.xml.rpc.holders.StringHolder,com.sap.managementconsole.soap.axis.sapcontrol.holders.ArrayOfStringHolder)
 504   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.listLogFiles()
 505   29   9    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.analyseLogFiles(java.lang.String,java.lang.String,int,int,javax.xml.rpc.holders.StringHolder,com.sap.managementconsole.soap.axis.sapcontrol.holders.ArrayOfStringHolder)
 506   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.getAccessPointList()
 507   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.getSystemInstanceList()
 508   20   7    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.startSystem(com.sap.managementconsole.soap.axis.sapcontrol.StartStopOption,java.lang.String,int)
 509   20   7    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.stopSystem(com.sap.managementconsole.soap.axis.sapcontrol.StartStopOption,java.lang.String,int,int)
 510   20   7    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.restartSystem(com.sap.managementconsole.soap.axis.sapcontrol.StartStopOption,java.lang.String,int,int)
 511   20   7    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.accessCheck(java.lang.String)
 512   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.getProcessParameter(java.lang.String,int)
 513   20   7    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.setProcessParameter(java.lang.String,int,com.sap.managementconsole.soap.axis.sapcontrol.SetProfileParameter[])
 514   20   7    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.shmDetach()
 515   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.ABAPReadSyslog()
 516   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.ABAPReadRawSyslog()
 517   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.ABAPGetWPTable()
 518   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.ABAPAcknowledgeAlerts(java.lang.String,java.lang.String,java.lang.String,java.lang.String[])
 519   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEGetProcessList()
 520   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEGetProcessList2()
 521   20   7    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEControlProcess(java.lang.String,java.lang.String)
 522   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEGetThreadList()
 523   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEGetThreadList2()
 524   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEGetSessionList()
 525   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEGetWebSessionList()
 526   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEGetCacheStatistic()
 527   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEGetCacheStatistic2()
 528   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEGetApplicationAliasList()
 529   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEGetVMGCHistory()
 530   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEGetVMGCHistory2()
 531   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEGetVMHeapInfo()
 532   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEGetEJBSessionList()
 533   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEGetRemoteObjectList()
 534   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEGetClusterMsgList()
 535   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEGetSharedTableInfo()
 536   29   9    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEEnableDbgSession(java.lang.String,java.lang.String,java.lang.String,javax.xml.rpc.holders.StringHolder,javax.xml.rpc.holders.IntHolder)
 537   20   7    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEDisableDbgSession(java.lang.String)
 538   29   9    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEGetThreadCallStack(int,javax.xml.rpc.holders.StringHolder,com.sap.managementconsole.soap.axis.sapcontrol.holders.ArrayOfStringHolder)
 539   29   9    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.j2EEGetThreadTaskStack(int,javax.xml.rpc.holders.StringHolder,com.sap.managementconsole.soap.axis.sapcontrol.holders.ArrayOfStringHolder)
 540   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.ICMGetThreadList()
 541   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.ICMGetConnectionList()
 542   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.ICMGetCacheEntries()
 543   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.ICMGetProxyConnectionList()
 544   24  10    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.enqGetLockTable()
 545   20   7    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.enqRemoveLocks(com.sap.managementconsole.soap.axis.sapcontrol.EnqLock[])
 546  104  34    0 com.sap.managementconsole.soap.axis.sapcontrol.SAPControl_BindingStub.enqGetStatistic(javax.xml.rpc.holders.IntHolder,javax.xml.rpc.holders.IntHolder,javax.xml.rpc.holders.IntHolder,com.sap.managementconsole.soap.axis.sapcontrol.holders.STATECOLORHolder,javax.xml.rpc.holders.IntHolder,javax.xml.rpc.holders.IntHolder,javax.xml.rpc.holders.IntHolder,com.sap.managementconsole.soap.axis.sapcontrol.holders.STATECOLORHolder,javax.xml.rpc.holders.IntHolder,javax.xml.rpc.holders.IntHolder,javax.xml.rpc.holders.IntHolder,com.sap.managementconsole.soap.axis.sapcontrol.holders.STATECOLORHolder,javax.xml.rpc.holders.LongHolder,javax.xml.rpc.holders.LongHolder,javax.xml.rpc.holders.LongHolder,javax.xml.rpc.holders.LongHolder,javax.xml.rpc.holders.LongHolder,javax.xml.rpc.holders.LongHolder,javax.xml.rpc.holders.LongHolder,javax.xml.rpc.holders.LongHolder,javax.xml.rpc.holders.LongHolder,javax.xml.rpc.holders.LongHolder,javax.xml.rpc.holders.LongHolder,javax.xml.rpc.holders.DoubleHolder,javax.xml.rpc.holders.DoubleHolder,javax.xml.rpc.holders.DoubleHolder,com.sap.managementconsole.soap.axis.sapcontrol.holders.STATECOLORHolder)
 547    1   1    0 com.sap.managementconsole.soap.axis.sapcontrol.holders.STATECOLORHolder.STATECOLORHolder()
 548    2   1    0 com.sap.managementconsole.soap.axis.sapcontrol.holders.STATECOLORHolder.STATECOLORHolder(com.sap.managementconsole.soap.axis.sapcontrol.STATECOLOR)
 549    1   1    0 com.sap.managementconsole.soap.axis.sapcontrol.holders.ArrayOfStringHolder.ArrayOfStringHolder()
 550    2   1    0 com.sap.managementconsole.soap.axis.sapcontrol.holders.ArrayOfStringHolder.ArrayOfStringHolder(java.lang.String[])
 551    1   1    0 com.sap.managementconsole.soap.axis.sapcontrol.holders.ArrayOfAlertHolder.ArrayOfAlertHolder()
 552    2   1    0 com.sap.managementconsole.soap.axis.sapcontrol.holders.ArrayOfAlertHolder.ArrayOfAlertHolder(com.sap.managementconsole.soap.axis.sapcontrol.Alert[])
 553    1   1    0 com.sap.managementconsole.soap.axis.sapcontrol.holders.AlertHolder.AlertHolder()
 554    2   1    0 com.sap.managementconsole.soap.axis.sapcontrol.holders.AlertHolder.AlertHolder(com.sap.managementconsole.soap.axis.sapcontrol.Alert)
 555    1   1    0 com.sap.managementconsole.soap.axis.sapcontrol.ICMConnection.ICMConnection()
 556   13   1    0 com.sap.managementconsole.soap.axis.sapcontrol.ICMConnection.ICMConnection(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,int,int,int,java.lang.String,int)
 557    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ICMConnection.getConid()
 558    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ICMConnection.setConid(java.lang.String)
 559    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ICMConnection.getProtocol()
 560    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ICMConnection.setProtocol(java.lang.String)
 561    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ICMConnection.getRole()
 562    2   1    1 com.sap.managementconsole.soap.axis.sapcontrol.ICMConnection.setRole(java.lang.String)
